onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.918	.415	17	7	1.173	func/s111.bmp
7.174	.836	.500	13	7	1.137	func/u103.bmp
10.381	.893	.517	14	7	1.080	func/u103.bmp
13.588	.859	.544	13	7	.958	func/u112.bmp
16.779	.947	.555	17	7	1.421	func/s103.bmp
20.052	.812	.563	18	7	.699	func/s103.bmp
23.126	.869	.489	17	7	1.268	func/s102.bmp
26.300	.854	.542	17	7	.736	func/s098.bmp
29.490	.949	.567	18	7	.906	func/s098.bmp
32.731	.908	.530	19	4	1.072	func/s111.bmp
35.386	20.000	20.000	999	20000	20.000	func/i999.bmp
55.965	.895	.541	13	4	1.493	func/u098.bmp
59.206	.986	.576	17	4	.930	func/s109.bmp
62.480	.886	.519	18	4	.805	func/s109.bmp
65.537	.805	.406	15	7	.920	func/u112.bmp
68.577	.863	.456	5	4	1.109	func/f107.bmp
71.634	.874	.423	17	4	.918	func/s099.bmp
74.807	.979	.523	18	4	.801	func/s099.bmp
77.998	.969	.437	19	7	1.556	func/s102.bmp
81.238	.820	.511	13	4	1.080	func/u109.bmp
84.378	.978	.549	5	7	1.258	func/f101.bmp
87.686	.809	.560	15	4	1.065	func/u098.bmp
90.759	.966	.491	13	7	1.069	func/u100.bmp
93.900	.827	.414	14	7	.929	func/u100.bmp
97.040	.958	.546	13	7	1.153	func/u106.bmp
100.197	.830	.433	14	7	.790	func/u106.bmp
103.204	.919	.408	7	4	1.079	func/f107.bmp
106.344	.878	.456	17	7	1.286	func/s101.bmp
109.518	.829	.525	18	7	1.104	func/s101.bmp
112.090	20.000	20.000	999	20000	20.000	func/i999.bmp
132.569	.913	.447	5	7	1.137	func/f105.bmp
135.809	.832	.552	15	7	1.369	func/u109.bmp
138.933	.931	.534	13	4	.896	func/u105.bmp
142.223	.956	.592	7	7	.986	func/f101.bmp
145.431	.885	.479	13	7	1.195	func/u108.bmp
148.604	.967	.532	13	7	1.141	func/u099.bmp
151.895	.954	.557	5	4	1.486	func/f108.bmp
155.169	.985	.535	13	7	1.057	func/u111.bmp
158.343	.879	.427	14	n/a	0	func/u111.bmp
161.566	.888	.575	7	7	.730	func/f105.bmp
164.640	.929	.414	17	4	.969	func/s108.bmp
167.897	.911	.555	18	4	.707	func/s108.bmp
171.071	.967	.494	15	7	.958	func/u105.bmp
174.361	.977	.557	13	7	1.003	func/u110.bmp
177.518	.887	.410	15	7	.743	func/u108.bmp
180.675	.915	.494	5	4	.966	func/f110.bmp
183.766	.991	.406	6	4	.677	func/f110.bmp
187.056	.931	.519	15	7	.891	func/u099.bmp
190.347	.854	.599	13	7	.902	func/u113.bmp
193.487	.820	.512	14	7	1.546	func/u113.bmp
196.611	.985	.519	7	4	.881	func/f108.bmp
199.334	20.000	20.000	999	20000	20.000	func/i999.bmp
219.862	.906	.486	17	4	.953	func/s104.bmp
223.003	.944	.465	5	4	.762	func/f102.bmp
226.243	.845	.519	6	4	.622	func/f102.bmp
229.267	.958	.408	13	4	.908	func/u107.bmp
232.574	.957	.583	15	7	.561	func/u110.bmp
235.815	.987	.467	17	4	1.018	func/s113.bmp
239.122	.949	.549	18	4	.852	func/s113.bmp
242.312	.988	.481	17	7	.824	func/s112.bmp
245.586	.925	.515	5	7	1.205	func/f106.bmp
248.760	.951	.474	6	7	1.379	func/f106.bmp
251.934	.861	.461	19	4	1.308	func/s104.bmp
255.107	.989	.543	5	7	.946	func/f109.bmp
258.399	.852	.535	6	7	.821	func/f109.bmp
261.471	.971	.464	17	7	1.225	func/s107.bmp
264.812	.890	.587	15	4	.987	func/u107.bmp
268.053	.881	.574	5	4	.795	func/f098.bmp
271.210	.896	.509	6	4	.821	func/f098.bmp
273.849	20.000	20.000	999	20000	20.000	func/i999.bmp
294.378	.962	.490	17	7	.843	func/s110.bmp
297.585	.823	.479	19	7	.770	func/s112.bmp
300.725	.938	.541	5	7	1.023	func/f112.bmp
303.949	.800	.513	5	7	.768	func/f100.bmp
306.989	.988	.471	6	7	.745	func/f100.bmp
310.196	.841	.450	17	7	.886	func/s105.bmp
313.253	.815	.436	18	7	.950	func/s105.bmp
316.410	.837	.579	19	7	.685	func/s107.bmp
319.517	.819	.494	13	4	.934	func/u101.bmp
322.523	.936	.424	13	4	.852	func/u102.bmp
325.797	.958	.583	14	4	.665	func/u102.bmp
329.071	.955	.543	19	7	1.175	func/s110.bmp
332.395	.934	.591	5	7	1.171	func/f099.bmp
335.552	.899	.452	7	4	1.113	func/f112.bmp
338.709	.973	.488	5	n/a	0	func/f104.bmp
342.033	.984	.583	17	4	1.492	func/s106.bmp
345.242	.910	.468	18	4	1.359	func/s106.bmp
348.347	.858	.423	5	n/a	0	func/f103.bmp
351.387	.877	.410	15	4	.725	func/u101.bmp
354.010	20.000	20.000	999	20000	20.000	func/i999.bmp
374.557	.970	.518	5	4	.944	func/f113.bmp
377.829	.954	.546	6	4	.620	func/f113.bmp
381.154	.933	.589	17	7	1.189	func/s100.bmp
384.327	.837	.470	7	n/a	0	func/f099.bmp
387.434	.844	.495	5	n/a	0	func/f111.bmp
390.491	.933	.441	6	4	.799	func/f111.bmp
393.731	.887	.539	7	7	.745	func/f104.bmp
396.905	.944	.510	13	7	.952	func/u104.bmp
400.045	.855	.432	14	7	.786	func/u104.bmp
402.685	.012	0	999	0	0	func/Circle.bmp
