onset	duration	onset_sample	stim_type	trigger	stim_file
26.051	0	26.601	Unfamiliar	13	meg/u076.bmp
29.451	0	30.001	Unfamiliar	14	meg/u076.bmp
32.905	0	33.455	Famous	5	meg/f079.bmp
36.341	0	36.891	Scrambled	17	meg/s132.bmp
39.852	0	40.402	Scrambled	18	meg/s132.bmp
43.416	0	43.966	Unfamiliar	13	meg/u086.bmp
46.834	0	47.384	Unfamiliar	14	meg/u086.bmp
50.197	0	50.747	Scrambled	17	meg/s030.bmp
53.762	0	54.312	Unfamiliar	13	meg/u147.bmp
57.271	0	57.821	Famous	5	meg/f119.bmp
60.744	0	61.294	Famous	6	meg/f119.bmp
64.162	0	64.712	Famous	7	meg/f079.bmp
67.562	0	68.112	Scrambled	17	meg/s114.bmp
71.108	0	71.658	Scrambled	18	meg/s114.bmp
74.673	0	75.223	Scrambled	17	meg/s014.bmp
78.109	0	78.659	Unfamiliar	13	meg/u123.bmp
81.637	0	82.187	Unfamiliar	14	meg/u123.bmp
85.074	0	85.624	Scrambled	19	meg/s030.bmp
88.62	0	89.17	Famous	5	meg/f147.bmp
92.204	0	92.754	Famous	6	meg/f147.bmp
95.585	0	96.135	Unfamiliar	15	meg/u147.bmp
99.241	0	99.791	Famous	5	meg/f063.bmp
102.77	0	103.32	Famous	5	meg/f090.bmp
106.39	0	106.94	Famous	6	meg/f090.bmp
109.954	0	110.504	Unfamiliar	13	meg/u042.bmp
113.409	0	113.959	Scrambled	19	meg/s014.bmp
117.066	0	117.616	Unfamiliar	13	meg/u027.bmp
120.741	0	121.291	Scrambled	17	meg/s133.bmp
124.269	0	124.819	Scrambled	18	meg/s133.bmp
127.852	0	128.402	Famous	5	meg/f083.bmp
131.289	0	131.839	Famous	7	meg/f063.bmp
134.762	0	135.312	Unfamiliar	13	meg/u120.bmp
138.271	0	138.821	Famous	5	meg/f021.bmp
141.836	0	142.386	Unfamiliar	15	meg/u042.bmp
145.438	0	145.988	Scrambled	17	meg/s050.bmp
149.058	0	149.608	Scrambled	18	meg/s050.bmp
152.531	0	153.081	Unfamiliar	15	meg/u027.bmp
156.096	0	156.646	Famous	5	meg/f137.bmp
159.697	0	160.247	Famous	6	meg/f137.bmp
163.244	0	163.794	Scrambled	17	meg/s023.bmp
166.588	0	167.138	Famous	7	meg/f083.bmp
170.043	0	170.593	Famous	5	meg/f028.bmp
173.442	0	173.992	Unfamiliar	15	meg/u120.bmp
176.952	0	177.502	Famous	5	meg/f148.bmp
180.462	0	181.012	Famous	6	meg/f148.bmp
183.972	0	184.522	Famous	7	meg/f021.bmp
187.335	0	187.885	Famous	5	meg/f115.bmp
190.936	0	191.486	Famous	5	meg/f131.bmp
194.575	0	195.125	Famous	5	meg/f146.bmp
197.919	0	198.469	Famous	6	meg/f146.bmp
201.447	0	201.997	Scrambled	19	meg/s023.bmp
204.994	0	205.544	Scrambled	17	meg/s144.bmp
208.485	0	209.035	Scrambled	18	meg/s144.bmp
211.811	0	212.361	Famous	7	meg/f028.bmp
215.468	0	216.018	Scrambled	17	meg/s011.bmp
218.959	0	219.509	Unfamiliar	13	meg/u149.bmp
222.506	0	223.056	Unfamiliar	14	meg/u149.bmp
225.96	0	226.51	Famous	7	meg/f115.bmp
229.378	0	229.928	Unfamiliar	13	meg/u143.bmp
232.98	0	233.53	Unfamiliar	14	meg/u143.bmp
236.6	0	237.15	Famous	7	meg/f131.bmp
240.146	0	240.696	Scrambled	17	meg/s048.bmp
243.674	0	244.224	Scrambled	17	meg/s041.bmp
247.055	0	247.605	Scrambled	18	meg/s041.bmp
250.584	0	251.134	Famous	5	meg/f110.bmp
254.204	0	254.754	Famous	6	meg/f110.bmp
257.787	0	258.337	Scrambled	19	meg/s011.bmp
261.15	0	261.7	Scrambled	17	meg/s073.bmp
264.678	0	265.228	Unfamiliar	13	meg/u047.bmp
268.059	0	268.609	Scrambled	17	meg/s091.bmp
271.514	0	272.064	Scrambled	18	meg/s091.bmp
274.95	0	275.5	Scrambled	19	meg/s048.bmp
278.349	0	278.899	Unfamiliar	13	meg/u002.bmp
281.805	0	282.355	Unfamiliar	14	meg/u002.bmp
285.277	0	285.827	Scrambled	17	meg/s098.bmp
288.823	0	289.373	Scrambled	18	meg/s098.bmp
292.333	0	292.883	Famous	5	meg/f089.bmp
295.843	0	296.393	Scrambled	19	meg/s073.bmp
299.298	0	299.848	Famous	5	meg/f067.bmp
302.734	0	303.284	Unfamiliar	15	meg/u047.bmp
306.133	0	306.683	Scrambled	17	meg/s052.bmp
309.57	0	310.12	Scrambled	17	meg/s105.bmp
313.006	0	313.556	Unfamiliar	13	meg/u127.bmp
316.405	0	316.955	Unfamiliar	14	meg/u127.bmp
319.97	0	320.52	Famous	5	meg/f023.bmp
323.462	0	324.012	Famous	7	meg/f089.bmp
326.843	0	327.393	Unfamiliar	13	meg/u004.bmp
330.334	0	330.884	Famous	7	meg/f067.bmp
333.862	0	334.412	Famous	5	meg/f080.bmp
337.207	0	337.757	Famous	6	meg/f080.bmp
340.735	0	341.285	Scrambled	19	meg/s052.bmp
344.153	0	344.703	Unfamiliar	13	meg/u003.bmp
347.736	0	348.286	Unfamiliar	14	meg/u003.bmp
351.301	0	351.851	Scrambled	19	meg/s105.bmp
354.811	0	355.361	Scrambled	17	meg/s131.bmp
358.228	0	358.778	Scrambled	17	meg/s003.bmp
361.922	0	362.472	Famous	7	meg/f023.bmp
365.542	0	366.092	Famous	5	meg/f104.bmp
369.125	0	369.675	Famous	6	meg/f104.bmp
372.525	0	373.075	Unfamiliar	15	meg/u004.bmp
376.016	0	376.566	Scrambled	17	meg/s128.bmp
