onset	duration	onset_sample	stim_type	trigger	stim_file
25.492	0	26.042	Famous	5	meg/f141.bmp
29.037	0	29.587	Famous	6	meg/f141.bmp
32.455	0	33.005	Famous	5	meg/f014.bmp
35.836	0	36.386	Unfamiliar	13	meg/u149.bmp
39.42	0	39.97	Unfamiliar	14	meg/u149.bmp
42.782	0	43.332	Scrambled	17	meg/s094.bmp
46.402	0	46.952	Unfamiliar	13	meg/u093.bmp
49.857	0	50.407	Famous	5	meg/f125.bmp
53.348	0	53.898	Famous	5	meg/f109.bmp
56.803	0	57.353	Famous	7	meg/f014.bmp
60.313	0	60.863	Famous	5	meg/f010.bmp
63.804	0	64.354	Scrambled	17	meg/s042.bmp
67.185	0	67.735	Scrambled	18	meg/s042.bmp
70.623	0	71.173	Scrambled	19	meg/s094.bmp
74.26	0	74.81	Scrambled	17	meg/s036.bmp
77.808	0	78.358	Scrambled	18	meg/s036.bmp
81.408	0	81.958	Unfamiliar	15	meg/u093.bmp
85.028	0	85.578	Famous	5	meg/f043.bmp
88.611	0	89.161	Famous	7	meg/f125.bmp
92.067	0	92.617	Scrambled	17	meg/s060.bmp
95.594	0	96.144	Scrambled	18	meg/s060.bmp
98.939	0	99.489	Famous	7	meg/f109.bmp
102.448	0	102.998	Scrambled	17	meg/s116.bmp
105.83	0	106.38	Scrambled	18	meg/s116.bmp
109.229	0	109.779	Famous	7	meg/f010.bmp
112.647	0	113.197	Famous	5	meg/f021.bmp
115.992	0	116.542	Scrambled	17	meg/s113.bmp
119.519	0	120.069	Scrambled	18	meg/s113.bmp
122.845	0	123.395	Scrambled	17	meg/s012.bmp
126.355	0	126.905	Famous	7	meg/f043.bmp
129.865	0	130.415	Scrambled	17	meg/s037.bmp
133.264	0	133.814	Famous	5	meg/f034.bmp
136.664	0	137.214	Famous	6	meg/f034.bmp
140.302	0	140.852	Scrambled	17	meg/s049.bmp
143.757	0	144.307	Scrambled	18	meg/s049.bmp
147.193	0	147.743	Famous	7	meg/f021.bmp
150.593	0	151.143	Scrambled	17	meg/s089.bmp
154.084	0	154.634	Scrambled	18	meg/s089.bmp
157.465	0	158.015	Famous	5	meg/f060.bmp
160.865	0	161.415	Famous	6	meg/f060.bmp
164.301	0	164.851	Scrambled	19	meg/s012.bmp
167.701	0	168.251	Famous	5	meg/f129.bmp
171.045	0	171.595	Scrambled	19	meg/s037.bmp
174.444	0	174.994	Scrambled	17	meg/s068.bmp
177.992	0	178.542	Scrambled	18	meg/s068.bmp
181.556	0	182.106	Unfamiliar	13	meg/u092.bmp
185.047	0	185.597	Famous	5	meg/f062.bmp
188.649	0	189.199	Famous	5	meg/f128.bmp
192.177	0	192.727	Scrambled	17	meg/s111.bmp
195.632	0	196.182	Scrambled	18	meg/s111.bmp
199.178	0	199.728	Famous	7	meg/f129.bmp
202.817	0	203.367	Famous	5	meg/f052.bmp
206.345	0	206.895	Scrambled	17	meg/s039.bmp
213.383	0	213.933	Unfamiliar	15	meg/u092.bmp
216.8	0	217.35	Unfamiliar	13	meg/u127.bmp
220.439	0	220.989	Famous	7	meg/f062.bmp
223.949	0	224.499	Unfamiliar	13	meg/u006.bmp
227.532	0	228.082	Unfamiliar	14	meg/u006.bmp
231.005	0	231.555	Famous	7	meg/f128.bmp
234.368	0	234.918	Unfamiliar	13	meg/u047.bmp
238.043	0	238.593	Unfamiliar	13	meg/u124.bmp
241.663	0	242.213	Famous	7	meg/f052.bmp
244.989	0	245.539	Unfamiliar	13	meg/u049.bmp
248.352	0	248.902	Unfamiliar	14	meg/u049.bmp
251.916	0	252.466	Scrambled	19	meg/s039.bmp
255.316	0	255.866	Unfamiliar	13	meg/u106.bmp
258.752	0	259.302	Unfamiliar	14	meg/u106.bmp
262.335	0	262.885	Unfamiliar	13	meg/u121.bmp
265.79	0	266.34	Unfamiliar	13	meg/u101.bmp
269.3	0	269.85	Unfamiliar	15	meg/u047.bmp
272.846	0	273.396	Unfamiliar	13	meg/u084.bmp
276.448	0	276.998	Unfamiliar	15	meg/u124.bmp
279.958	0	280.508	Scrambled	17	meg/s090.bmp
283.431	0	283.981	Scrambled	18	meg/s090.bmp
290.579	0	291.129	Unfamiliar	13	meg/u048.bmp
